TYO|35.68,139.69,11|2015-12-23T21:32:12Z|28.6084758085|1066.67525251|48.4864528403|Cloudy
TYO|35.68,139.69,11|2015-12-23T21:42:12Z|23.7818559012|1069.191466|32.9077531581|Sunny
PEK|39.90,116.40,35|2015-12-23T21:52:12Z|7.84865564129|1106.83013353|37.1402978406|Sunny
PER|-31.95,115.86,20|2015-12-23T22:02:12Z|32.4062328699|1066.03143487|61.7550280246|Cloudy
PER|-31.95,115.86,20|2015-12-23T22:12:12Z|29.255799581|1039.63479399|74.7984605235|Cloudy
TYO|35.68,139.69,11|2015-12-23T22:22:12Z|6.04772527979|1065.48266937|62.4062869631|Cloudy
LHR|51.50,-0.12,25|2015-12-23T22:32:12Z|24.6985698014|987.866808132|72.4199967235|Cloudy
SYD|-33.86,151.21,39|2015-12-23T22:42:12Z|2.49809590505|1051.42751305|46.9098041748|Cloudy
TYO|35.68,139.69,11|2015-12-23T22:52:12Z|20.2412397544|1053.56984066|81.9389998294|Rain
SYD|-33.86,151.21,39|2015-12-23T23:02:12Z|14.2345318637|1089.01168114|43.367094154|Cloudy
LHR|51.50,-0.12,25|2015-12-23T23:12:12Z|13.9995945262|1081.41858419|53.0153633417|Cloudy
MEL|-37.83,144.98,7|2015-12-23T23:22:12Z|17.9347689429|1078.97130632|50.2971203949|Cloudy
PEK|39.90,116.40,35|2015-12-23T23:32:12Z|15.7362636761|1073.65921234|22.1391734947|Sunny
ADL|-34.92,138.62,48|2015-12-23T23:42:12Z|11.9068249686|1042.53348682|66.8057032466|Cloudy
HBA|-42.88,147.32,4|2015-12-23T23:52:12Z|22.3761997865|1095.01548789|35.1205537482|Sunny
SFO|37.77,-122.41,4|2015-12-24T00:02:12Z|5.78658608784|1117.24116449|54.4547095101|Cloudy
HBA|-42.88,147.32,4|2015-12-24T00:12:12Z|19.4353819915|1054.24260999|33.066619054|Sunny
LHR|51.50,-0.12,25|2015-12-24T00:22:12Z|2.75798887245|1047.60367518|36.5041575393|Sunny
JFK|40.71,-74.01,4|2015-12-24T00:32:12Z|27.1547819979|1068.16757055|38.4560302191|Sunny
MEL|-37.83,144.98,7|2015-12-24T00:42:12Z|14.0094734253|1027.67656508|51.4623304256|Cloudy
SYD|-33.86,151.21,39|2015-12-24T00:52:12Z|8.89670631893|1101.1455624|63.7179200464|Cloudy
TYO|35.68,139.69,11|2015-12-24T01:02:12Z|19.9468989227|1096.28996313|45.2569308692|Cloudy
PER|-31.95,115.86,20|2015-12-24T01:12:12Z|6.25804538541|1092.36062813|53.2405389632|Cloudy
DRW|-12.46,130.84,31|2015-12-24T01:22:12Z|18.6932899918|1010.20004502|25.7079981462|Sunny
HBA|-42.88,147.32,4|2015-12-24T01:32:12Z|15.3510632723|1083.7249322|20.5270960445|Sunny
PER|-31.95,115.86,20|2015-12-24T01:42:12Z|24.7505642085|1039.43228229|54.9282535913|Cloudy
HBA|-42.88,147.32,4|2015-12-24T01:52:12Z|37.4211993|1081.52559839|52.0766595932|Cloudy
ADL|-34.92,138.62,48|2015-12-24T02:02:12Z|18.1582524393|1115.79469199|62.6180697984|Cloudy
ADL|-34.92,138.62,48|2015-12-24T02:12:12Z|15.5522816367|1114.34579526|36.6206102952|Sunny
PER|-31.95,115.86,20|2015-12-24T02:22:12Z|15.3468465753|1086.71196405|28.989170906|Sunny
MEL|-37.83,144.98,7|2015-12-24T02:32:12Z|4.4890585917|1040.53053995|45.4171116936|Sunny
PEK|39.90,116.40,35|2015-12-24T02:42:12Z|36.3876227989|1063.65678884|53.0936510415|Cloudy
HBA|-42.88,147.32,4|2015-12-24T02:52:12Z|9.61176648363|1002.32170468|49.819252679|Cloudy
PER|-31.95,115.86,20|2015-12-24T03:02:12Z|21.9816655999|1016.88147079|54.2105921795|Cloudy
PER|-31.95,115.86,20|2015-12-24T03:12:12Z|-0.886276499689|1045.65152761|62.7836209485|Cloudy
DRW|-12.46,130.84,31|2015-12-24T03:22:12Z|14.9735942446|1014.22847351|33.8386577379|Sunny
HBA|-42.88,147.32,4|2015-12-24T03:32:12Z|19.4953123773|1097.54647059|54.0115082188|Cloudy
TYO|35.68,139.69,11|2015-12-24T03:42:12Z|19.6447850129|1036.6201636|25.1665126889|Sunny
SFO|37.77,-122.41,4|2015-12-24T03:52:12Z|39.7487683796|1051.21300917|59.498533698|Cloudy
DRW|-12.46,130.84,31|2015-12-24T04:02:12Z|0.798171120688|1103.1445013|45.4870145489|Cloudy
PEK|39.90,116.40,35|2015-12-24T04:12:12Z|20.6718123461|1066.61372723|68.3337822159|Cloudy
ADL|-34.92,138.62,48|2015-12-24T04:22:12Z|16.8765416536|1066.43270224|43.4590673361|Cloudy
SYD|-33.86,151.21,39|2015-12-24T04:32:12Z|8.81972252409|1094.48436452|34.4238992242|Sunny
JFK|40.71,-74.01,4|2015-12-24T04:42:12Z|20.1193651854|1006.78387414|60.2330710479|Cloudy
MEL|-37.83,144.98,7|2015-12-24T04:52:12Z|13.7799590466|1050.10058182|29.856652301|Sunny
TYO|35.68,139.69,11|2015-12-24T05:02:12Z|18.0189770918|1087.17929021|56.5549568933|Cloudy
ADL|-34.92,138.62,48|2015-12-24T05:12:12Z|-5.47294885672|1032.60957981|36.2850285739|Sunny
JFK|40.71,-74.01,4|2015-12-24T05:22:12Z|32.1110555071|1141.16036688|54.6172155047|Cloudy
SYD|-33.86,151.21,39|2015-12-24T05:32:12Z|9.51142635174|1057.84691083|41.760762591|Sunny
HBA|-42.88,147.32,4|2015-12-24T05:42:12Z|32.534863048|997.587769764|67.8483018901|Cloudy
SFO|37.77,-122.41,4|2015-12-24T05:52:12Z|10.9221897767|1063.31262386|29.556802035|Sunny
SYD|-33.86,151.21,39|2015-12-24T06:02:12Z|8.65396417359|1080.64756452|43.8274922092|Cloudy
JFK|40.71,-74.01,4|2015-12-24T06:12:12Z|13.9738915095|1077.37014834|49.2550812085|Cloudy
TYO|35.68,139.69,11|2015-12-24T06:22:12Z|9.15687314004|1073.13233615|51.315766058|Cloudy
LHR|51.50,-0.12,25|2015-12-24T06:32:12Z|17.1645408417|1015.60190042|50.6903200084|Cloudy
LHR|51.50,-0.12,25|2015-12-24T06:42:12Z|7.60103853294|1024.94926365|64.0441830967|Cloudy
PEK|39.90,116.40,35|2015-12-24T06:52:12Z|-0.352477710254|1021.93556851|52.3884317838|Cloudy
SFO|37.77,-122.41,4|2015-12-24T07:02:12Z|7.17124575282|1103.3667148|59.8983213519|Cloudy
ADL|-34.92,138.62,48|2015-12-24T07:12:12Z|18.8233003808|1014.07978727|71.9214541637|Cloudy
LHR|51.50,-0.12,25|2015-12-24T07:22:12Z|26.9069113713|1074.44210753|53.8771691621|Cloudy
ADL|-34.92,138.62,48|2015-12-24T07:32:12Z|12.4522078228|1002.23387225|41.5434369978|Sunny
JFK|40.71,-74.01,4|2015-12-24T07:42:12Z|14.2854293601|1039.09376189|51.832164876|Cloudy
TYO|35.68,139.69,11|2015-12-24T07:52:12Z|25.2391176994|957.713794614|44.6449058557|Sunny
LHR|51.50,-0.12,25|2015-12-24T08:02:12Z|9.94416848873|964.261613824|44.1397925754|Sunny
ADL|-34.92,138.62,48|2015-12-24T08:12:12Z|3.74366500712|1119.71876075|29.34459172|Sunny
PEK|39.90,116.40,35|2015-12-24T08:22:12Z|23.5120636493|1060.23655094|54.5221590546|Cloudy
SFO|37.77,-122.41,4|2015-12-24T08:32:12Z|14.9743452835|1068.12140357|32.0045676722|Sunny
PEK|39.90,116.40,35|2015-12-24T08:42:12Z|38.3970216494|1030.55890201|60.441664231|Cloudy
HBA|-42.88,147.32,4|2015-12-24T08:52:12Z|18.6045746018|1034.46586792|57.126493201|Cloudy
SYD|-33.86,151.21,39|2015-12-24T09:02:12Z|16.9990549901|1101.92481716|57.1362412743|Cloudy
MEL|-37.83,144.98,7|2015-12-24T09:12:12Z|26.145870886|1024.46469783|43.7265639376|Sunny
LHR|51.50,-0.12,25|2015-12-24T09:22:12Z|1.01981425413|1026.31897349|51.6245321269|Cloudy
DRW|-12.46,130.84,31|2015-12-24T09:32:12Z|21.8605925955|1059.52189067|57.3757402741|Cloudy
SYD|-33.86,151.21,39|2015-12-24T09:42:12Z|22.8874860984|1052.38056071|49.6758552934|Cloudy
PEK|39.90,116.40,35|2015-12-24T09:52:12Z|13.3505581668|1021.12061899|48.6669204196|Cloudy
LHR|51.50,-0.12,25|2015-12-24T10:02:12Z|12.7410686655|1077.98667098|46.4752700854|Cloudy
SYD|-33.86,151.21,39|2015-12-24T10:12:12Z|8.83031401144|1093.28381912|57.4651203676|Cloudy
SYD|-33.86,151.21,39|2015-12-24T10:22:12Z|34.9035289552|1054.10383485|59.7436617793|Cloudy
JFK|40.71,-74.01,4|2015-12-24T10:32:12Z|12.0322044576|1103.25858388|70.8881042115|Rain
PEK|39.90,116.40,35|2015-12-24T10:42:12Z|19.3737149792|1075.63354329|67.1434112514|Cloudy
HBA|-42.88,147.32,4|2015-12-24T10:52:12Z|4.00281931608|1105.32299325|51.6484592572|Cloudy
LHR|51.50,-0.12,25|2015-12-24T11:02:12Z|19.9092419576|1077.51067933|53.2581029689|Cloudy
SYD|-33.86,151.21,39|2015-12-24T11:12:12Z|28.9052248073|1048.22097013|52.1626925316|Cloudy
PEK|39.90,116.40,35|2015-12-24T11:22:12Z|5.98638775844|1014.57574626|36.9866412328|Sunny
PER|-31.95,115.86,20|2015-12-24T11:32:12Z|21.2376288135|1032.8794985|49.8865137708|Cloudy
ADL|-34.92,138.62,48|2015-12-24T11:42:12Z|16.2899631902|1070.8291903|46.6069233623|Cloudy
PEK|39.90,116.40,35|2015-12-24T11:52:12Z|23.2103300724|1100.46940502|64.1948681744|Cloudy
DRW|-12.46,130.84,31|2015-12-24T12:02:12Z|-3.51228371231|1033.94146372|44.6699414894|Sunny
TYO|35.68,139.69,11|2015-12-24T12:12:12Z|29.2534397034|1067.7583347|43.4003627899|Cloudy
LHR|51.50,-0.12,25|2015-12-24T12:22:12Z|26.7558109247|983.3700239|73.9692587426|Cloudy
LHR|51.50,-0.12,25|2015-12-24T12:32:12Z|30.4191639841|1086.88512295|36.7695914401|Sunny
DRW|-12.46,130.84,31|2015-12-24T12:42:12Z|17.8416950553|1053.66226671|46.1199733096|Cloudy
TYO|35.68,139.69,11|2015-12-24T12:52:12Z|38.6602438323|1006.09071631|34.9552566964|Sunny
SYD|-33.86,151.21,39|2015-12-24T13:02:12Z|19.8225970829|1067.94926929|58.7235172967|Cloudy
JFK|40.71,-74.01,4|2015-12-24T13:12:12Z|-2.04263344838|1065.87346006|86.525311117|Snow
LHR|51.50,-0.12,25|2015-12-24T13:22:12Z|16.9512645968|995.149226367|28.003223937|Sunny
DRW|-12.46,130.84,31|2015-12-24T13:32:12Z|7.66200782131|1011.5790417|33.1398272215|Sunny
PER|-31.95,115.86,20|2015-12-24T13:42:12Z|10.1963052311|1157.05730035|39.5160337836|Cloudy
LHR|51.50,-0.12,25|2015-12-24T13:52:12Z|10.3086230011|988.99088357|29.2915330266|Sunny
TYO|35.68,139.69,11|2015-12-24T14:02:12Z|-12.2981946499|1078.3187316|61.9995722859|Cloudy
SYD|-33.86,151.21,39|2015-12-24T14:12:12Z|19.3935452627|1115.48661811|42.0450153187|Cloudy
PER|-31.95,115.86,20|2015-12-24T14:22:12Z|37.7337370106|1039.2863413|76.9517346323|Rain
MEL|-37.83,144.98,7|2015-12-24T14:32:12Z|13.0777041491|1074.92819012|72.7551943611|Rain
SYD|-33.86,151.21,39|2015-12-24T14:42:12Z|25.136026365|1064.12307325|62.5396546562|Cloudy
PEK|39.90,116.40,35|2015-12-24T14:52:12Z|13.8320518745|1046.82402215|70.6208741537|Cloudy
SYD|-33.86,151.21,39|2015-12-24T15:02:12Z|14.3464376696|988.599008636|83.1642308927|Rain
SYD|-33.86,151.21,39|2015-12-24T15:12:12Z|20.7718298225|1038.67147391|70.6213329968|Cloudy
TYO|35.68,139.69,11|2015-12-24T15:22:12Z|17.4580261493|1054.74989299|48.4111472293|Cloudy
SFO|37.77,-122.41,4|2015-12-24T15:32:12Z|11.4257631602|1066.59799765|58.5124079554|Cloudy
JFK|40.71,-74.01,4|2015-12-24T15:42:12Z|12.5867020435|1043.04181024|71.5460779001|Cloudy
MEL|-37.83,144.98,7|2015-12-24T15:52:12Z|21.9414965391|1050.59864936|23.4966083095|Sunny
TYO|35.68,139.69,11|2015-12-24T16:02:12Z|11.2078120012|1007.10932731|13.660962432|Sunny
SYD|-33.86,151.21,39|2015-12-24T16:12:12Z|-2.20711299959|1054.06268921|59.7378642837|Cloudy
TYO|35.68,139.69,11|2015-12-24T16:22:12Z|11.0377918514|993.433581432|54.607749121|Cloudy
JFK|40.71,-74.01,4|2015-12-24T16:32:12Z|17.8118696481|1068.9813652|52.4832726467|Cloudy
PEK|39.90,116.40,35|2015-12-24T16:42:12Z|25.5795561849|1071.48402948|68.1049457365|Cloudy
ADL|-34.92,138.62,48|2015-12-24T16:52:12Z|19.3551735442|1044.93478261|53.4309454568|Cloudy
PER|-31.95,115.86,20|2015-12-24T17:02:12Z|12.2052381071|1051.18463362|73.3678052962|Cloudy
ADL|-34.92,138.62,48|2015-12-24T17:12:12Z|13.3834605639|1065.45148331|55.1793447505|Cloudy
HBA|-42.88,147.32,4|2015-12-24T17:22:12Z|15.9421115905|1041.55233913|72.353640381|Cloudy
LHR|51.50,-0.12,25|2015-12-24T17:32:12Z|-0.413064438056|1037.80785546|50.9378842267|Cloudy
TYO|35.68,139.69,11|2015-12-24T17:42:12Z|9.79707105063|1058.15790484|41.8547925513|Sunny
JFK|40.71,-74.01,4|2015-12-24T17:52:12Z|14.9423595166|1037.74520107|60.9958919562|Cloudy
MEL|-37.83,144.98,7|2015-12-24T18:02:12Z|14.6688831804|1020.14931385|65.9110225323|Cloudy
LHR|51.50,-0.12,25|2015-12-24T18:12:12Z|20.2580296481|1125.67200925|67.0732351541|Cloudy
DRW|-12.46,130.84,31|2015-12-24T18:22:12Z|15.2147918197|1050.74679926|69.1286437144|Cloudy
PER|-31.95,115.86,20|2015-12-24T18:32:12Z|2.47991617743|981.115866901|45.2682125586|Sunny
TYO|35.68,139.69,11|2015-12-24T18:42:12Z|2.51980058233|979.266559515|54.6264307361|Cloudy
LHR|51.50,-0.12,25|2015-12-24T18:52:12Z|17.5277984614|1117.69652931|59.1972768221|Cloudy
JFK|40.71,-74.01,4|2015-12-24T19:02:12Z|1.71133420219|1050.65285502|48.9426161996|Cloudy
DRW|-12.46,130.84,31|2015-12-24T19:12:12Z|31.2133690303|1013.66219506|39.1801617894|Sunny
PEK|39.90,116.40,35|2015-12-24T19:22:12Z|8.24045924224|996.928172729|68.2590432924|Cloudy
ADL|-34.92,138.62,48|2015-12-24T19:32:12Z|30.2356279572|1051.16687486|53.9894433273|Cloudy
LHR|51.50,-0.12,25|2015-12-24T19:42:12Z|2.56802014032|993.897629366|49.8770669501|Sunny
MEL|-37.83,144.98,7|2015-12-24T19:52:12Z|20.8094854402|1035.85175561|36.5867569062|Sunny
MEL|-37.83,144.98,7|2015-12-24T20:02:12Z|32.6887481867|1015.16093232|61.3646908153|Cloudy
MEL|-37.83,144.98,7|2015-12-24T20:12:12Z|12.5912604216|948.729259519|51.4180152359|Sunny
LHR|51.50,-0.12,25|2015-12-24T20:22:12Z|10.6909733151|1065.34904956|44.5463008537|Cloudy
PER|-31.95,115.86,20|2015-12-24T20:32:12Z|28.8799378032|1064.38785667|61.7740837604|Cloudy
SYD|-33.86,151.21,39|2015-12-24T20:42:12Z|16.9986331325|1022.86173056|54.9248187735|Cloudy
LHR|51.50,-0.12,25|2015-12-24T20:52:12Z|22.7373422588|1042.46172149|72.7861155212|Cloudy
PEK|39.90,116.40,35|2015-12-24T21:02:12Z|20.3693506484|1026.04668156|68.6261458695|Cloudy
DRW|-12.46,130.84,31|2015-12-24T21:12:12Z|18.6712382431|1066.54432449|29.331764309|Sunny
LHR|51.50,-0.12,25|2015-12-24T21:22:12Z|8.74402002826|1101.35629253|64.1598905364|Cloudy
DRW|-12.46,130.84,31|2015-12-24T21:32:12Z|20.3808837939|1037.65375225|28.0593569115|Sunny
TYO|35.68,139.69,11|2015-12-24T21:42:12Z|26.5948956787|1058.81232887|67.8289618121|Cloudy
TYO|35.68,139.69,11|2015-12-24T21:52:12Z|12.752040732|1059.52827447|46.3059193487|Cloudy
SYD|-33.86,151.21,39|2015-12-24T22:02:12Z|7.92493307546|1000.39206783|47.3577043274|Sunny
PEK|39.90,116.40,35|2015-12-24T22:12:12Z|31.6767202287|1024.47657502|35.8332975512|Sunny
ADL|-34.92,138.62,48|2015-12-24T22:22:12Z|15.360551556|1034.69262812|52.5766036851|Cloudy
